,Entity,Code,Year,Imported Deforestation,Net Traded Deforestation,Population,per Capita Imported Deforestation,per Capita Net Traded Deforestation
656,Haiti,HTI,2006,663.4880209552996,655.5625696957709,9344784.0,7.100089429090063e-05,7.015277931472476e-05
657,Haiti,HTI,2007,519.825633313671,512.5289300342895,9495336.0,5.474536481001526e-05,5.397691351146389e-05
658,Haiti,HTI,2008,620.6387303606268,609.3350582782248,9646570.0,6.433776257888833e-05,6.316598109776063e-05
659,Haiti,HTI,2009,784.5037539203145,773.2834857465612,9798046.0,8.006736791400188e-05,7.89222142605333e-05
660,Haiti,HTI,2010,909.9731851124563,904.2540967647468,9949318.0,9.146086044414867e-05,9.088603829576528e-05
661,Haiti,HTI,2011,921.475091756527,917.3218833807524,10100320.0,9.123226707238256e-05,9.082107135028914e-05
662,Haiti,HTI,2012,898.9586066431029,894.4618410523099,10250922.0,8.769539038957695e-05,8.725672101029642e-05
663,Haiti,HTI,2013,1137.5230707773162,1134.1210874796611,10400672.0,0.00010937015134957781,0.0001090430587061741
664,Honduras,HND,2005,1184.0773582359216,-2117.2603248301166,7458982.0,0.0001587451690104523,-0.000283853791955808
665,Honduras,HND,2006,1111.664806044639,-1177.9654943152343,7634295.0,0.00014561459912731156,-0.00015429918470732847
666,Honduras,HND,2007,1013.3740353248432,-977.6851658303348,7808520.0,0.00012977799062112197,-0.00012520748692842367
667,Honduras,HND,2008,934.4638429449552,-1542.0327909459047,7980955.0,0.00011708671994077842,-0.0001932140691115167
668,Honduras,HND,2009,1253.2867539659674,-1850.569613104035,8150780.0,0.00015376279987509996,-0.00022704202703349065
669,Honduras,HND,2010,586.0031046232652,-4083.788890271008,8317467.0,7.045451513342527e-05,-0.0004909894911841559
670,Honduras,HND,2011,299.31207185942003,-5138.537891432694,8480670.0,3.5293446373861975e-05,-0.0006059117842614669
671,Honduras,HND,2012,290.278529679701,-5033.364301173684,8640692.0,3.3594361386761733e-05,-0.0005825186572063539
672,Honduras,HND,2013,436.0059370150666,-3685.078487762212,8798524.0,4.955444083747076e-05,-0.0004188291681379981
673,Hong Kong,HKG,2005,7326.754719953096,7326.754719953096,6769579.0,0.001082305815465496,0.001082305815465496
674,Hong Kong,HKG,2006,7356.38172764962,7356.38172764962,6802083.0,0.0010814895566034141,0.0010814895566034141
675,Hong Kong,HKG,2007,7420.865801114067,7420.865801114067,6840017.0,0.0010849192043110517,0.0010849192043110517
676,Hong Kong,HKG,2008,8843.909487746852,8843.909487746852,6881861.0,0.0012851043471739478,0.0012851043471739478
677,Hong Kong,HKG,2009,9151.855427945591,9151.855427945591,6924642.0,0.001321635895104121,0.001321635895104121
678,Hong Kong,HKG,2010,8996.861122078231,8996.861122078231,6966324.0,0.001291478995533115,0.001291478995533115
679,Hong Kong,HKG,2011,8496.685723985258,8496.685723985258,7006598.0,0.001212669218925541,0.001212669218925541
680,Hong Kong,HKG,2012,14287.60812458636,14287.60812458636,7046847.0,0.0020275178565089267,0.0020275178565089267
681,Hong Kong,HKG,2013,23265.815466090942,23265.815466090942,7088780.0,0.0032820620002441806,0.0032820620002441806
682,Hungary,HUN,2005,3366.018841978196,3366.018841978196,10085942.0,0.00033373370994778633,0.00033373370994778633
683,Hungary,HUN,2006,3095.4513624536494,3095.4513624536494,10055657.0,0.0003078318365924424,0.0003078318365924424
684,Hungary,HUN,2007,2521.6236244107463,2521.6236244107463,10024158.0,0.00025155465670141533,0.00025155465670141533
685,Hungary,HUN,2008,2036.3199642587165,2036.3199642587165,9991867.0,0.0002037977451319875,0.0002037977451319875
686,Hungary,HUN,2009,2072.00062035246,2072.00062035246,9959439.0,0.0002080439089342743,0.0002080439089342743
687,Hungary,HUN,2010,1830.3273204089503,1830.3273204089503,9927380.0,0.00018437163888245946,0.00018437163888245946
688,Hungary,HUN,2011,2003.314803202266,2003.314803202266,9895689.0,0.00020244318543178406,0.00020244318543178406
689,Hungary,HUN,2012,2053.323727272357,2053.323727272357,9864363.0,0.00020815573466551838,0.00020815573466551838
690,Hungary,HUN,2013,1472.0886716190312,1472.0886716190312,9833923.0,0.00014969495608406036,0.00014969495608406036
691,Iceland,ISL,2005,120.08857458187954,120.08857458187954,294976.0,0.00040711303489734604,0.00040711303489734604
692,Iceland,ISL,2006,104.4109299419641,104.4109299419641,299727.0,0.00034835343476551697,0.00034835343476551697
693,Iceland,ISL,2007,103.82484861020872,103.82484861020872,305181.0,0.0003402074461064376,0.0003402074461064376
694,Iceland,ISL,2008,85.59085898067829,85.59085898067829,310855.0,0.00027534013923108294,0.00027534013923108294
695,Iceland,ISL,2009,103.82516621973124,103.82516621973124,316057.0,0.0003285013975951529,0.0003285013975951529
696,Iceland,ISL,2010,72.39375740701864,72.39375740701864,320342.0,0.0002259889661893184,0.0002259889661893184
697,Iceland,ISL,2011,85.12604342380065,85.12604342380065,323471.0,0.000263164374623384,0.000263164374623384
698,Iceland,ISL,2012,117.482156669647,117.482156669647,325642.0,0.0003607708977025291,0.0003607708977025291
699,Iceland,ISL,2013,73.02351130403136,73.02351130403136,327194.0,0.0002231810831006417,0.0002231810831006417
700,India,IND,2005,49251.57162011641,48351.26496676922,1147609924.0,4.2916648409983956e-05,4.213214259967415e-05
701,India,IND,2006,65086.62419691349,63949.4101942758,1165486291.0,5.58450362732868e-05,5.4869294206289206e-05
702,India,IND,2007,85155.5656751942,83050.46756841207,1183209471.0,7.196998313681872e-05,7.01908407631501e-05
703,India,IND,2008,112510.11419028866,109762.47205756992,1200669762.0,9.370612782225514e-05,9.141770329481314e-05
704,India,IND,2009,139572.37409044162,137631.49483142816,1217726217.0,0.00011461720388536369,0.00011302334868875387
705,India,IND,2010,82721.9671824724,80315.93492808678,1234281163.0,6.702035943043263e-05,6.50710205548902e-05
706,India,IND,2011,102832.4602449082,98901.5709087788,1250287939.0,8.224702249559827e-05,7.910303524793004e-05
707,India,IND,2012,114051.55649959238,110834.76576452538,1265780243.0,9.010375784447473e-05,8.756240775400172e-05
708,India,IND,2013,110672.93848323898,106160.0290061181,1280842119.0,8.640638595617496e-05,8.288299348634873e-05
709,Indonesia,IDN,2005,8340.913106699532,-188323.1010800918,226289468.0,3.685948436053388e-05,-0.0008322221212703182
710,Indonesia,IDN,2006,8845.148054669087,-262266.7231550745,229318262.0,3.857149438307311e-05,-0.001143680057871163
711,Indonesia,IDN,2007,9944.459363648552,-288411.73720408493,232374239.0,4.279501637721792e-05,-0.0012411519385506623
712,Indonesia,IDN,2008,8896.169904161768,-352100.0247710393,235469755.0,3.778052049258627e-05,-0.0014953089188504882
713,Indonesia,IDN,2009,11759.53533811844,-412769.0524949055,238620554.0,4.928131772805473e-05,-0.0017298134866240628
714,Indonesia,IDN,2010,12716.978479446552,-360786.3102392494,241834226.0,5.258551979919729e-05,-0.0014918744803278977
715,Indonesia,IDN,2011,17974.815309553233,-362266.7602448419,245115988.0,7.333187629341108e-05,-0.0014779401507046613
716,Indonesia,IDN,2012,20803.53247375507,-404735.8402042391,248451714.0,8.373269855467799e-05,-0.001629032191761169
717,Indonesia,IDN,2013,19346.96963165729,-391353.5040265836,251805314.0,7.683304742193524e-05,-0.001554190806420327
718,Iran,IRN,2005,18084.059648379687,18079.28875456403,69762345.0,0.0002592237925542739,0.0002591554047468449
719,Iran,IRN,2006,26818.7155528022,26809.498041860206,70554756.0,0.00038011208702645364,0.0003799814436585991
720,Iran,IRN,2007,25225.04210687305,25224.38159400433,71336476.0,0.0003536065070956554,0.0003535972479773788
721,Iran,IRN,2008,25392.69962848235,25392.3809082396,72120608.0,0.0003520865995539354,0.0003520821802866609
722,Iran,IRN,2009,28707.590430617955,28707.4699528156,72924833.0,0.00039366000921274585,0.0003936583571307678
723,Iran,IRN,2010,33882.60734195356,33882.215330586456,73762519.0,0.00045934721049797065,0.0004593418959917361
724,Iran,IRN,2011,40407.85899911583,40407.728405552974,74634959.0,0.0005414065947181109,0.0005414048449541317
725,Iran,IRN,2012,31546.37801451329,31546.333919636312,75539881.0,0.0004176122280959549,0.00041761164436619
726,Iran,IRN,2013,25532.63896105187,25532.537332064367,76481963.0,0.0003338386981653684,0.0003338373693685708
727,Iraq,IRQ,2005,1648.4822180249157,1648.3852560386313,26922279.0,6.123115424310533e-05,6.122755269116077e-05
728,Iraq,IRQ,2006,2019.4439069507528,2019.4284557051808,27448124.0,7.357311220798743e-05,7.357254928260965e-05
729,Iraq,IRQ,2007,1290.9775826533769,1290.9256096733327,27911242.0,4.6252960819635934e-05,4.625109873911497e-05
730,Iraq,IRQ,2008,1850.048148763368,1849.9831010623725,28385739.0,6.51752680725828e-05,6.517297650987252e-05
731,Iraq,IRQ,2009,2519.334424810975,2519.286554765672,28973157.0,8.695408735785938e-05,8.695243513731251e-05
732,Iraq,IRQ,2010,2998.219616798271,2998.1723759063966,29741977.0,0.00010080767720310829,0.00010080608884562034
733,Iraq,IRQ,2011,3433.578647111873,3433.514622475364,30725305.0,0.00011175084013362514,0.00011174875635816679
734,Iraq,IRQ,2012,3944.166198838827,3944.067088193025,31890012.0,0.00012368029835921123,0.0001236771904693239
735,Iraq,IRQ,2013,3053.059182548648,3052.9197428999632,33157061.0,9.207870331295793e-05,9.207449788447665e-05
736,Ireland,IRL,2005,3986.104372730184,3986.104372730184,4141218.0,0.0009625439599485427,0.0009625439599485427
737,Ireland,IRL,2006,2869.811297110572,2869.811297110572,4230619.0,0.0006783431212100575,0.0006783431212100575
738,Ireland,IRL,2007,2604.295296618417,2604.295296618417,4324649.0,0.0006021980735588985,0.0006021980735588985
739,Ireland,IRL,2008,2351.811222273157,2351.811222273157,4415871.0,0.0005325815048204889,0.0005325815048204889
740,Ireland,IRL,2009,3112.9520876426736,3112.9520876426736,4494572.0,0.0006926025631901489,0.0006926025631901489
741,Ireland,IRL,2010,2582.092755624208,2582.092755624208,4554330.0,0.0005669533730810477,0.0005669533730810477
742,Ireland,IRL,2011,2317.719287560612,2317.719287560612,4591115.0,0.0005048271035599439,0.0005048271035599439
743,Ireland,IRL,2012,2855.634416390359,2855.634416390359,4608199.0,0.0006196855683511843,0.0006196855683511843
744,Ireland,IRL,2013,2188.5106964790853,2188.5106964790853,4615426.0,0.00047417306581864496,0.00047417306581864496
745,Israel,ISR,2005,9874.512217284013,9873.832995024984,6529470.0,0.0015122991938524893,0.0015121951697496098
746,Israel,ISR,2006,10736.020332144855,10735.203691854778,6680641.0,0.001607034464528906,0.0016069122247183733
747,Israel,ISR,2007,9987.610586009938,9984.68905913608,6847148.0,0.001458652651587192,0.001458225973666128
748,Israel,ISR,2008,9989.091025444395,9986.189632061376,7020832.0,0.0014227788138847924,0.0014223655589624387
749,Israel,ISR,2009,10421.687937902372,10415.400675152468,7190037.0,0.0014494623515709825,0.001448587910625838
750,Israel,ISR,2010,9282.520997291054,9273.135059220733,7346446.0,0.0012635389952217785,0.0012622613790696526
751,Israel,ISR,2011,10066.540754986849,10017.422988801767,7487095.0,0.001344518902857096,0.0013379585792355736
752,Israel,ISR,2012,9770.133805151714,9724.140685865412,7614946.0,0.0012830207601146107,0.0012769809117314046
753,Israel,ISR,2013,5785.67007202364,5732.509170530035,7734834.0,0.0007480018410251131,0.0007411289202237611
754,Italy,ITA,2005,45018.11021268423,44262.00030502836,58281209.0,0.0007724292440927955,0.0007594557673817022
755,Italy,ITA,2006,45730.57403248004,45002.4778833673,58542619.0,0.0007811501229980852,0.0007687130957254799
756,Italy,ITA,2007,40820.52103643983,40046.04620027355,58747862.0,0.0006948426657031337,0.0006816596355502018
757,Italy,ITA,2008,35206.44520784906,34159.37498599586,58922116.0,0.0005975081615848463,0.0005797377505247073
758,Italy,ITA,2009,46770.17826319743,45662.02868974374,59105622.0,0.0007912983009162382,0.0007725496686210956
759,Italy,ITA,2010,42982.10574082276,41867.58590428966,59325232.0,0.0007245164374717111,0.0007057298301722556
760,Italy,ITA,2011,38614.41387501616,37466.28916972087,59589070.0,0.0006480116886371303,0.0006287443178710604
761,Italy,ITA,2012,38541.74862201703,37455.12747370948,59879469.0,0.0006436554843533604,0.0006255086776689599
762,Italy,ITA,2013,35308.85482446055,34394.91640308422,60166828.0,0.0005868491991045389,0.0005716591275691685
763,Jamaica,JAM,2005,1124.9646883958326,1120.364249385714,2740000.0,0.00041057105415906296,0.00040889206181960364
764,Jamaica,JAM,2006,809.0351320795564,808.6429747695045,2754414.0,0.00029372314113984186,0.00029358076700507056
765,Jamaica,JAM,2007,748.1672158360363,745.9420246625991,2768229.0,0.0002702692645138955,0.00026946543247057924
766,Jamaica,JAM,2008,822.5308629943088,821.1398920241058,2781869.0,0.00029567562778632235,0.00029517561467635816
767,Jamaica,JAM,2009,616.3154794387575,612.70710966041,2795839.0,0.0002204402612020068,0.00021914963975408095
768,Jamaica,JAM,2010,1037.232483484217,1034.5580558647098,2810464.0,0.0003690609392200779,0.00036810934275077344
769,Jamaica,JAM,2011,1053.664810222505,1051.5054169799826,2825932.0,0.0003728556845042644,0.0003720915496126526
770,Jamaica,JAM,2012,1152.0594243626845,1137.0231233933998,2842128.0,0.0004053509990973962,0.00040006049108041574
771,Jamaica,JAM,2013,923.8362094222754,906.9315296717136,2858710.0,0.0003231654170665354,0.0003172520226506759
772,Japan,JPN,2005,64667.68015369126,64663.39352305357,128326115.0,0.0005039323457558991,0.0005038989415603642
773,Japan,JPN,2006,64499.30537419593,64487.507778096246,128422740.0,0.0005022420902575037,0.000502150224937548
774,Japan,JPN,2007,56445.003928947786,56428.76533510957,128494050.0,0.00043928107121650993,0.0004391546949847839
775,Japan,JPN,2008,49869.47931814752,49844.20853967883,128538644.0,0.00038797265760908073,0.0003877760569784666
776,Japan,JPN,2009,51383.37900672236,51337.33730923212,128555196.0,0.0003996989667124957,0.00039934081940361336
777,Japan,JPN,2010,62806.774465052025,62737.56974112217,128542349.0,0.0004886076452909074,0.0004880692645590456
778,Japan,JPN,2011,65908.87026970935,65830.56996940728,128498966.0,0.000512913623520592,0.0005123042777589921
779,Japan,JPN,2012,62941.235176041446,62862.58898514148,128423571.0,0.0004901065644408957,0.0004894941675865833
780,Japan,JPN,2013,77276.91225898867,77194.67322117306,128314189.0,0.0006022475991255236,0.0006016066798440588
781,Jordan,JOR,2005,3795.6671054123217,3795.597346905276,5765639.0,0.0006583254874979723,0.0006583133884908986
782,Jordan,JOR,2006,4040.7715133522215,4040.684239286943,5991547.0,0.0006744120530728076,0.0006743974868739147
783,Jordan,JOR,2007,2776.953546940504,2776.855534962668,6255290.0,0.00044393681938655185,0.0004439211507320473
784,Jordan,JOR,2008,3861.8224393248233,3861.695528509529,6556473.0,0.0005890091272128815,0.0005889897706449075
785,Jordan,JOR,2009,3737.659318475764,3737.5936375456654,6893258.0,0.0005422195598185595,0.0005422100315330814
786,Jordan,JOR,2010,3337.2770286053883,3337.208559421283,7261541.0,0.00045958248099203574,0.0004595730519763344
787,Jordan,JOR,2011,3201.9716371879845,3201.944676784652,7662858.0,0.0004178560580383957,0.0004178525397162067
788,Jordan,JOR,2012,4411.706135535276,4411.7006603144255,8089963.0,0.0005453308174011768,0.0005453301406093483
789,Jordan,JOR,2013,4781.045366235652,4781.040592459037,8518992.0,0.0005612219575080775,0.0005612213971393607
790,Kazakhstan,KAZ,2005,1035.6471883989514,1035.6471883989514,15402803.0,6.723757931585254e-05,6.723757931585254e-05
791,Kazakhstan,KAZ,2006,1507.6683007163715,1507.6683007163715,15551263.0,9.694828649713992e-05,9.694828649713992e-05
792,Kazakhstan,KAZ,2007,1828.354754866818,1828.354754866818,15702112.0,0.00011644005308756032,0.00011644005308756032
793,Kazakhstan,KAZ,2008,1747.3159507584662,1747.3159507584662,15862126.0,0.00011015647907212856,0.00011015647907212856
794,Kazakhstan,KAZ,2009,864.3524864668508,864.3524864668508,16043015.0,5.387718495973798e-05,5.387718495973798e-05
795,Kazakhstan,KAZ,2010,376.07255736932086,376.07255736932086,16252273.0,2.3139689898718835e-05,2.3139689898718835e-05
796,Kazakhstan,KAZ,2011,1018.503031685884,1018.503031685884,16490669.0,6.176238402977369e-05,6.176238402977369e-05
797,Kazakhstan,KAZ,2012,1298.0190770769252,1298.0190770769252,16751523.0,7.748663074258533e-05,7.748663074258533e-05
798,Kazakhstan,KAZ,2013,1315.3760809252265,1315.3760809252265,17026118.0,7.725637053174578e-05,7.725637053174578e-05
799,Kenya,KEN,2005,3733.556335799849,2072.7249321162235,36624897.0,0.00010194039141734239,5.6593331364624005e-05
800,Kenya,KEN,2006,5289.824215701463,3659.360225890981,37649039.0,0.00014050356546156366,9.719664360864512e-05
801,Kenya,KEN,2007,7786.323188070435,6622.415416529359,38705934.0,0.00020116613612968065,0.00017109561072804392
802,Kenya,KEN,2008,6960.025017692635,5633.321928546688,39791984.0,0.00017491022859510182,0.00014156926501947446
803,Kenya,KEN,2009,8514.666376708148,7269.817384147282,40901798.0,0.00020817340051183442,0.00017773833277811606
804,Kenya,KEN,2010,8823.526587218807,7359.970331640168,42030684.0,0.00020993059706615307,0.00017510945888104434
805,Kenya,KEN,2011,7557.03090836322,6671.149625656577,43178270.0,0.00017501930735907715,0.00015450247602918267
806,Kenya,KEN,2012,8883.127581251665,8606.063300485748,44343469.0,0.0002003254995961562,0.00019407735782885522
807,Kenya,KEN,2013,8065.293417026216,7440.40311023363,45519986.0,0.00017718136857568928,0.0001634535456630771
808,Kiribati,KIR,2005,25.68720050362544,25.68720050362544,92319.0,0.00027824392057567175,0.00027824392057567175
809,Kiribati,KIR,2006,14.300212897732909,14.300212897732909,94341.0,0.00015158004364733158,0.00015158004364733158
810,Kiribati,KIR,2007,283.54882129744834,283.54882129744834,96531.0,0.0029373861381053585,0.0029373861381053585
811,Kiribati,KIR,2008,242.54594673845185,242.54594673845185,98760.0,0.0024559127859300513,0.0024559127859300513
812,Kiribati,KIR,2009,15.493023727170115,15.493023727170115,100928.0,0.000153505704335468,0.000153505704335468
813,Kiribati,KIR,2010,11.76166522256976,11.76166522256976,102930.0,0.00011426858275109065,0.00011426858275109065
814,Kiribati,KIR,2011,38.19665022466304,38.19665022466304,104735.0,0.0003646980495981576,0.0003646980495981576
815,Kiribati,KIR,2012,84.99450240063754,84.99450240063754,106359.0,0.0007991284461177479,0.0007991284461177479
